DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2020-05-15 00:30:00,4136001,xoJJ8DcxJEcupym,0.0,0.0,0.0,209143.593
2020-05-15 00:45:00,4136001,4UPUqMRk7TRMgml,0.0,0.0,9.425,2429.011
2020-05-15 00:45:00,4136001,81aHJ1q11NBPMrL,0.0,0.0,0.0,1215278.736
2020-05-15 00:45:00,4136001,9kRcWv60rDACzjR,0.0,0.0,0.0,2247719.577
2020-05-15 00:45:00,4136001,Et9kgGMDl729KT4,0.0,0.0,0.0,1704.25
2020-05-15 00:45:00,4136001,IQ2d7wF4YD8zU1Q,0.0,0.0,0.0,19941.526
2020-05-15 00:45:00,4136001,LYwnQax7tkwH5Cb,0.0,0.0,0.0,1794958.634
2020-05-15 00:45:00,4136001,LlT2YUhhzqhg5Sw,0.0,0.0,0.0,282592.81
2020-05-15 00:45:00,4136001,Mx2yZCDsyf6DPfv,0.0,0.0,0.0,2453.646
2020-05-15 00:45:00,4136001,NgDl19wMapZy17u,0.0,0.0,0.0,111512.591
2020-05-15 00:45:00,4136001,PeE6FRyGXUgsRhN,0.0,0.0,0.0,1348350.801
2020-05-15 00:45:00,4136001,Qf4GUc1pJu5T6c6,0.0,0.0,0.0,838421.377
2020-05-15 00:45:00,4136001,Quc1TzYxW2pYoWX,0.0,0.0,5.495,329509.085
2020-05-15 00:45:00,4136001,V94E5Ben1TlhnDV,0.0,0.0,0.0,1412083.119
2020-05-15 00:45:00,4136001,WcxssY2VbP4hApt,0.0,0.0,0.0,181695.261
2020-05-15 00:45:00,4136001,mqwcsP2rE7J0TFp,0.0,0.0,0.0,593580.025
2020-05-15 00:45:00,4136001,oZ35aAeoifZaQzV,0.0,0.0,0.0,1659965.051
2020-05-15 00:45:00,4136001,oZZkBaNadn6DNKz,0.0,0.0,0.0,1708083.348
2020-05-15 00:45:00,4136001,q49J1IKaHRwDQnt,0.0,0.0,4.315,339.923
2020-05-15 00:45:00,4136001,rrq4fwE8jgrTyWY,0.0,0.0,0.0,120964.108
2020-05-15 00:45:00,4136001,vOuJvMaM2sgwLmb,0.0,0.0,0.0,2211.962
2020-05-15 00:45:00,4136001,xMbIugepa2P7lBB,0.0,0.0,9.166,106656.621
2020-05-15 00:45:00,4136001,xoJJ8DcxJEcupym,0.0,0.0,0.0,209143.593
2020-05-15 01:00:00,4136001,4UPUqMRk7TRMgml,0.0,0.0,7.539999999999998,2429.011
2020-05-15 01:00:00,4136001,81aHJ1q11NBPMrL,0.0,0.0,0.0,1215278.736
2020-05-15 01:00:00,4136001,9kRcWv60rDACzjR,0.0,0.0,0.0,2247719.577
2020-05-15 01:00:00,4136001,Et9kgGMDl729KT4,0.0,0.0,0.0,1704.25
2020-05-15 01:00:00,4136001,IQ2d7wF4YD8zU1Q,0.0,0.0,0.0,19941.526
2020-05-15 01:00:00,4136001,LYwnQax7tkwH5Cb,0.0,0.0,0.0,1794958.634
2020-05-15 01:00:00,4136001,LlT2YUhhzqhg5Sw,0.0,0.0,0.0,282592.81
2020-05-15 01:00:00,4136001,Mx2yZCDsyf6DPfv,0.0,0.0,0.0,2453.646
2020-05-15 01:00:00,4136001,NgDl19wMapZy17u,0.0,0.0,0.0,111512.591
2020-05-15 01:00:00,4136001,PeE6FRyGXUgsRhN,0.0,0.0,0.0,1348350.801
2020-05-15 01:00:00,4136001,Qf4GUc1pJu5T6c6,0.0,0.0,0.0,838421.377
2020-05-15 01:00:00,4136001,Quc1TzYxW2pYoWX,0.0,0.0,5.495,329509.085
2020-05-15 01:00:00,4136001,V94E5Ben1TlhnDV,0.0,0.0,0.0,1412083.119
2020-05-15 01:00:00,4136001,WcxssY2VbP4hApt,0.0,0.0,0.0,181695.261
2020-05-15 01:00:00,4136001,mqwcsP2rE7J0TFp,0.0,0.0,0.0,593580.025
2020-05-15 01:00:00,4136001,oZ35aAeoifZaQzV,0.0,0.0,0.0,1659965.051
2020-05-15 01:00:00,4136001,oZZkBaNadn6DNKz,0.0,0.0,0.0,1708083.348
2020-05-15 01:00:00,4136001,q49J1IKaHRwDQnt,0.0,0.0,4.315,339.923
2020-05-15 01:00:00,4136001,rrq4fwE8jgrTyWY,0.0,0.0,0.0,120964.108
2020-05-15 01:00:00,4136001,vOuJvMaM2sgwLmb,0.0,0.0,0.0,2211.962
2020-05-15 01:00:00,4136001,xMbIugepa2P7lBB,0.0,0.0,9.166,106656.621
2020-05-15 01:00:00,4136001,xoJJ8DcxJEcupym,0.0,0.0,0.0,209143.593
2020-05-15 01:15:00,4136001,4UPUqMRk7TRMgml,0.0,0.0,0.0,2429.011
2020-05-15 01:15:00,4136001,81aHJ1q11NBPMrL,0.0,0.0,0.0,1215278.736
2020-05-15 01:15:00,4136001,9kRcWv60rDACzjR,0.0,0.0,0.0,2247719.577
2020-05-15 01:15:00,4136001,Et9kgGMDl729KT4,0.0,0.0,0.0,1704.25
2020-05-15 01:15:00,4136001,IQ2d7wF4YD8zU1Q,0.0,0.0,0.0,19941.526
2020-05-15 01:15:00,4136001,LYwnQax7tkwH5Cb,0.0,0.0,0.0,1794958.634
2020-05-15 01:15:00,4136001,LlT2YUhhzqhg5Sw,0.0,0.0,0.0,282592.81
2020-05-15 01:15:00,4136001,Mx2yZCDsyf6DPfv,0.0,0.0,0.0,2453.646
2020-05-15 01:15:00,4136001,NgDl19wMapZy17u,0.0,0.0,0.0,111512.591
2020-05-15 01:15:00,4136001,PeE6FRyGXUgsRhN,0.0,0.0,0.0,1348350.801
2020-05-15 01:15:00,4136001,Qf4GUc1pJu5T6c6,0.0,0.0,0.0,838421.377
2020-05-15 01:15:00,4136001,Quc1TzYxW2pYoWX,0.0,0.0,5.495,329509.085
2020-05-15 01:15:00,4136001,V94E5Ben1TlhnDV,0.0,0.0,0.0,1412083.119
2020-05-15 01:15:00,4136001,WcxssY2VbP4hApt,0.0,0.0,0.0,181695.261
2020-05-15 01:15:00,4136001,mqwcsP2rE7J0TFp,0.0,0.0,0.0,593580.025
2020-05-15 01:15:00,4136001,oZ35aAeoifZaQzV,0.0,0.0,0.0,1659965.051
2020-05-15 01:15:00,4136001,oZZkBaNadn6DNKz,0.0,0.0,0.0,1708083.348
2020-05-15 01:15:00,4136001,q49J1IKaHRwDQnt,0.0,0.0,4.315,339.923
2020-05-15 01:15:00,4136001,rrq4fwE8jgrTyWY,0.0,0.0,0.0,120964.108
2020-05-15 01:15:00,4136001,vOuJvMaM2sgwLmb,0.0,0.0,0.0,2211.962
2020-05-15 01:15:00,4136001,xMbIugepa2P7lBB,0.0,0.0,9.166,106656.621
2020-05-15 01:15:00,4136001,xoJJ8DcxJEcupym,0.0,0.0,0.0,209143.593
2020-05-15 01:30:00,4136001,4UPUqMRk7TRMgml,0.0,0.0,0.0,2429.011
2020-05-15 01:30:00,4136001,81aHJ1q11NBPMrL,0.0,0.0,0.0,1215278.736
2020-05-15 01:30:00,4136001,9kRcWv60rDACzjR,0.0,0.0,0.0,2247719.577
2020-05-15 01:30:00,4136001,Et9kgGMDl729KT4,0.0,0.0,0.0,1704.25
2020-05-15 01:30:00,4136001,IQ2d7wF4YD8zU1Q,0.0,0.0,0.0,19941.526
2020-05-15 01:30:00,4136001,LYwnQax7tkwH5Cb,0.0,0.0,0.0,1794958.634
2020-05-15 01:30:00,4136001,LlT2YUhhzqhg5Sw,0.0,0.0,0.0,282592.81
2020-05-15 01:30:00,4136001,Mx2yZCDsyf6DPfv,0.0,0.0,0.0,2453.646
2020-05-15 01:30:00,4136001,NgDl19wMapZy17u,0.0,0.0,0.0,111512.591
2020-05-15 01:30:00,4136001,PeE6FRyGXUgsRhN,0.0,0.0,0.0,1348350.801
2020-05-15 01:30:00,4136001,Qf4GUc1pJu5T6c6,0.0,0.0,0.0,838421.377
2020-05-15 01:30:00,4136001,Quc1TzYxW2pYoWX,0.0,0.0,5.495,329509.085
2020-05-15 01:30:00,4136001,V94E5Ben1TlhnDV,0.0,0.0,0.0,1412083.119
2020-05-15 01:30:00,4136001,WcxssY2VbP4hApt,0.0,0.0,0.0,181695.261
2020-05-15 01:30:00,4136001,mqwcsP2rE7J0TFp,0.0,0.0,0.0,593580.025
2020-05-15 01:30:00,4136001,oZ35aAeoifZaQzV,0.0,0.0,0.0,1659965.051
2020-05-15 01:30:00,4136001,oZZkBaNadn6DNKz,0.0,0.0,0.0,1708083.348
2020-05-15 01:30:00,4136001,q49J1IKaHRwDQnt,0.0,0.0,4.315,339.923
2020-05-15 01:30:00,4136001,rrq4fwE8jgrTyWY,0.0,0.0,0.0,120964.108
2020-05-15 01:30:00,4136001,vOuJvMaM2sgwLmb,0.0,0.0,0.0,2211.962
2020-05-15 01:30:00,4136001,xMbIugepa2P7lBB,0.0,0.0,9.166,106656.621
2020-05-15 01:30:00,4136001,xoJJ8DcxJEcupym,0.0,0.0,0.0,209143.593
2020-05-15 01:45:00,4136001,4UPUqMRk7TRMgml,0.0,0.0,0.0,2429.011
2020-05-15 01:45:00,4136001,81aHJ1q11NBPMrL,0.0,0.0,0.0,1215278.736
2020-05-15 01:45:00,4136001,9kRcWv60rDACzjR,0.0,0.0,0.0,2247719.577
2020-05-15 01:45:00,4136001,Et9kgGMDl729KT4,0.0,0.0,0.0,1704.25
2020-05-15 01:45:00,4136001,IQ2d7wF4YD8zU1Q,0.0,0.0,0.0,19941.526
2020-05-15 01:45:00,4136001,LYwnQax7tkwH5Cb,0.0,0.0,0.0,1794958.634
2020-05-15 01:45:00,4136001,LlT2YUhhzqhg5Sw,0.0,0.0,0.0,282592.81
2020-05-15 01:45:00,4136001,Mx2yZCDsyf6DPfv,0.0,0.0,0.0,2453.646
2020-05-15 01:45:00,4136001,NgDl19wMapZy17u,0.0,0.0,0.0,111512.591
2020-05-15 01:45:00,4136001,PeE6FRyGXUgsRhN,0.0,0.0,0.0,1348350.801
2020-05-15 01:45:00,4136001,Qf4GUc1pJu5T6c6,0.0,0.0,0.0,838421.377
2020-05-15 01:45:00,4136001,Quc1TzYxW2pYoWX,0.0,0.0,5.495,329509.085
2020-05-15 01:45:00,4136001,V94E5Ben1TlhnDV,0.0,0.0,0.0,1412083.119
2020-05-15 01:45:00,4136001,WcxssY2VbP4hApt,0.0,0.0,0.0,181695.261
2020-05-15 01:45:00,4136001,mqwcsP2rE7J0TFp,0.0,0.0,0.0,593580.025
2020-05-15 01:45:00,4136001,oZ35aAeoifZaQzV,0.0,0.0,0.0,1659965.051
2020-05-15 01:45:00,4136001,oZZkBaNadn6DNKz,0.0,0.0,0.0,1708083.348
2020-05-15 01:45:00,4136001,q49J1IKaHRwDQnt,0.0,0.0,4.315,339.923
2020-05-15 01:45:00,4136001,rrq4fwE8jgrTyWY,0.0,0.0,0.0,120964.108
2020-05-15 01:45:00,4136001,vOuJvMaM2sgwLmb,0.0,0.0,0.0,2211.962
2020-05-15 01:45:00,4136001,xMbIugepa2P7lBB,0.0,0.0,9.166,106656.621
2020-05-15 01:45:00,4136001,xoJJ8DcxJEcupym,0.0,0.0,0.0,209143.593
2020-05-15 02:00:00,4136001,4UPUqMRk7TRMgml,0.0,0.0,0.0,2429.011
2020-05-15 02:00:00,4136001,81aHJ1q11NBPMrL,0.0,0.0,0.0,1215278.736
2020-05-15 02:00:00,4136001,9kRcWv60rDACzjR,0.0,0.0,0.0,2247719.577
2020-05-15 02:00:00,4136001,Et9kgGMDl729KT4,0.0,0.0,0.0,1704.25
2020-05-15 02:00:00,4136001,IQ2d7wF4YD8zU1Q,0.0,0.0,0.0,19941.526
2020-05-15 02:00:00,4136001,LYwnQax7tkwH5Cb,0.0,0.0,0.0,1794958.634
2020-05-15 02:00:00,4136001,LlT2YUhhzqhg5Sw,0.0,0.0,0.0,282592.81
2020-05-15 02:00:00,4136001,Mx2yZCDsyf6DPfv,0.0,0.0,0.0,2453.646
2020-05-15 02:00:00,4136001,NgDl19wMapZy17u,0.0,0.0,0.0,111512.591
2020-05-15 02:00:00,4136001,PeE6FRyGXUgsRhN,0.0,0.0,0.0,1348350.801
2020-05-15 02:00:00,4136001,Qf4GUc1pJu5T6c6,0.0,0.0,0.0,838421.377
2020-05-15 02:00:00,4136001,Quc1TzYxW2pYoWX,0.0,0.0,5.495,329509.085
2020-05-15 02:00:00,4136001,V94E5Ben1TlhnDV,0.0,0.0,0.0,1412083.119
2020-05-15 02:00:00,4136001,WcxssY2VbP4hApt,0.0,0.0,0.0,181695.261
2020-05-15 02:00:00,4136001,mqwcsP2rE7J0TFp,0.0,0.0,0.0,593580.025
2020-05-15 02:00:00,4136001,oZ35aAeoifZaQzV,0.0,0.0,0.0,1659965.051
2020-05-15 02:00:00,4136001,oZZkBaNadn6DNKz,0.0,0.0,0.0,1708083.348
2020-05-15 02:00:00,4136001,q49J1IKaHRwDQnt,0.0,0.0,4.315,339.923
2020-05-15 02:00:00,4136001,rrq4fwE8jgrTyWY,0.0,0.0,0.0,120964.108
2020-05-15 02:00:00,4136001,vOuJvMaM2sgwLmb,0.0,0.0,0.0,2211.962
2020-05-15 02:00:00,4136001,xMbIugepa2P7lBB,0.0,0.0,9.166,106656.621
2020-05-15 02:00:00,4136001,xoJJ8DcxJEcupym,0.0,0.0,0.0,209143.593
2020-05-15 02:15:00,4136001,4UPUqMRk7TRMgml,0.0,0.0,0.0,2429.011
2020-05-15 02:15:00,4136001,81aHJ1q11NBPMrL,0.0,0.0,0.0,1215278.736
2020-05-15 02:15:00,4136001,9kRcWv60rDACzjR,0.0,0.0,0.0,2247719.577
2020-05-15 02:15:00,4136001,Et9kgGMDl729KT4,0.0,0.0,0.0,1704.25
2020-05-15 02:15:00,4136001,IQ2d7wF4YD8zU1Q,0.0,0.0,0.0,19941.526
2020-05-15 02:15:00,4136001,LYwnQax7tkwH5Cb,0.0,0.0,0.0,1794958.634
2020-05-15 02:15:00,4136001,LlT2YUhhzqhg5Sw,0.0,0.0,0.0,282592.81
2020-05-15 02:15:00,4136001,Mx2yZCDsyf6DPfv,0.0,0.0,0.0,2453.646
2020-05-15 02:15:00,4136001,NgDl19wMapZy17u,0.0,0.0,0.0,111512.591
2020-05-15 02:15:00,4136001,PeE6FRyGXUgsRhN,0.0,0.0,0.0,1348350.801
2020-05-15 02:15:00,4136001,Qf4GUc1pJu5T6c6,0.0,0.0,0.0,838421.377
2020-05-15 02:15:00,4136001,Quc1TzYxW2pYoWX,0.0,0.0,5.495,329509.085
2020-05-15 02:15:00,4136001,V94E5Ben1TlhnDV,0.0,0.0,0.0,1412083.119
2020-05-15 02:15:00,4136001,WcxssY2VbP4hApt,0.0,0.0,0.0,181695.261
2020-05-15 02:15:00,4136001,mqwcsP2rE7J0TFp,0.0,0.0,0.0,593580.025
2020-05-15 02:15:00,4136001,oZ35aAeoifZaQzV,0.0,0.0,0.0,1659965.051
2020-05-15 02:15:00,4136001,oZZkBaNadn6DNKz,0.0,0.0,0.0,1708083.348
2020-05-15 02:15:00,4136001,q49J1IKaHRwDQnt,0.0,0.0,4.315,339.923
2020-05-15 02:15:00,4136001,rrq4fwE8jgrTyWY,0.0,0.0,0.0,120964.108
2020-05-15 02:15:00,4136001,vOuJvMaM2sgwLmb,0.0,0.0,0.0,2211.962
2020-05-15 02:15:00,4136001,xMbIugepa2P7lBB,0.0,0.0,9.166,106656.621
2020-05-15 02:15:00,4136001,xoJJ8DcxJEcupym,0.0,0.0,0.0,209143.593
2020-05-15 02:30:00,4136001,4UPUqMRk7TRMgml,0.0,0.0,0.0,2429.011
2020-05-15 02:30:00,4136001,81aHJ1q11NBPMrL,0.0,0.0,0.0,1215278.736
2020-05-15 02:30:00,4136001,9kRcWv60rDACzjR,0.0,0.0,0.0,2247719.577
2020-05-15 02:30:00,4136001,Et9kgGMDl729KT4,0.0,0.0,0.0,1704.25
2020-05-15 02:30:00,4136001,IQ2d7wF4YD8zU1Q,0.0,0.0,0.0,19941.526
2020-05-15 02:30:00,4136001,LYwnQax7tkwH5Cb,0.0,0.0,0.0,1794958.634
2020-05-15 02:30:00,4136001,LlT2YUhhzqhg5Sw,0.0,0.0,0.0,282592.81
2020-05-15 02:30:00,4136001,Mx2yZCDsyf6DPfv,0.0,0.0,0.0,2453.646
2020-05-15 02:30:00,4136001,NgDl19wMapZy17u,0.0,0.0,0.0,111512.591
2020-05-15 02:30:00,4136001,PeE6FRyGXUgsRhN,0.0,0.0,0.0,1348350.801
2020-05-15 02:30:00,4136001,Qf4GUc1pJu5T6c6,0.0,0.0,0.0,838421.377
2020-05-15 02:30:00,4136001,Quc1TzYxW2pYoWX,0.0,0.0,5.495,329509.085
2020-05-15 02:30:00,4136001,V94E5Ben1TlhnDV,0.0,0.0,0.0,1412083.119
2020-05-15 02:30:00,4136001,WcxssY2VbP4hApt,0.0,0.0,0.0,181695.261
2020-05-15 02:30:00,4136001,mqwcsP2rE7J0TFp,0.0,0.0,0.0,593580.025
2020-05-15 02:30:00,4136001,oZ35aAeoifZaQzV,0.0,0.0,0.0,1659965.051
2020-05-15 02:30:00,4136001,oZZkBaNadn6DNKz,0.0,0.0,0.0,1708083.348
2020-05-15 02:30:00,4136001,q49J1IKaHRwDQnt,0.0,0.0,4.315,339.923
2020-05-15 02:30:00,4136001,rrq4fwE8jgrTyWY,0.0,0.0,0.0,120964.108
2020-05-15 02:30:00,4136001,vOuJvMaM2sgwLmb,0.0,0.0,0.0,2211.962
2020-05-15 02:30:00,4136001,xMbIugepa2P7lBB,0.0,0.0,9.166,106656.621
2020-05-15 02:30:00,4136001,xoJJ8DcxJEcupym,0.0,0.0,0.0,209143.593
2020-05-15 02:45:00,4136001,4UPUqMRk7TRMgml,0.0,0.0,0.0,2429.011
2020-05-15 02:45:00,4136001,81aHJ1q11NBPMrL,0.0,0.0,0.0,1215278.736
2020-05-15 02:45:00,4136001,9kRcWv60rDACzjR,0.0,0.0,0.0,2247719.577
2020-05-15 02:45:00,4136001,Et9kgGMDl729KT4,0.0,0.0,0.0,1704.25
2020-05-15 02:45:00,4136001,IQ2d7wF4YD8zU1Q,0.0,0.0,0.0,19941.526
2020-05-15 02:45:00,4136001,LYwnQax7tkwH5Cb,0.0,0.0,0.0,1794958.634
2020-05-15 02:45:00,4136001,LlT2YUhhzqhg5Sw,0.0,0.0,0.0,282592.81
2020-05-15 02:45:00,4136001,Mx2yZCDsyf6DPfv,0.0,0.0,0.0,2453.646
2020-05-15 02:45:00,4136001,NgDl19wMapZy17u,0.0,0.0,0.0,111512.591
2020-05-15 02:45:00,4136001,PeE6FRyGXUgsRhN,0.0,0.0,0.0,1348350.801
2020-05-15 02:45:00,4136001,Qf4GUc1pJu5T6c6,0.0,0.0,0.0,838421.377
2020-05-15 02:45:00,4136001,Quc1TzYxW2pYoWX,0.0,0.0,5.495,329509.085
2020-05-15 02:45:00,4136001,V94E5Ben1TlhnDV,0.0,0.0,0.0,1412083.119
2020-05-15 02:45:00,4136001,WcxssY2VbP4hApt,0.0,0.0,0.0,181695.261
2020-05-15 02:45:00,4136001,mqwcsP2rE7J0TFp,0.0,0.0,0.0,593580.025
2020-05-15 02:45:00,4136001,oZ35aAeoifZaQzV,0.0,0.0,0.0,1659965.051
2020-05-15 02:45:00,4136001,oZZkBaNadn6DNKz,0.0,0.0,0.0,1708083.348
2020-05-15 02:45:00,4136001,q49J1IKaHRwDQnt,0.0,0.0,4.315,339.923
2020-05-15 02:45:00,4136001,rrq4fwE8jgrTyWY,0.0,0.0,0.0,120964.108
2020-05-15 02:45:00,4136001,vOuJvMaM2sgwLmb,0.0,0.0,0.0,2211.962
2020-05-15 02:45:00,4136001,xMbIugepa2P7lBB,0.0,0.0,9.166,106656.621
2020-05-15 02:45:00,4136001,xoJJ8DcxJEcupym,0.0,0.0,0.0,209143.593
2020-05-15 03:00:00,4136001,4UPUqMRk7TRMgml,0.0,0.0,0.0,2429.011
2020-05-15 03:00:00,4136001,81aHJ1q11NBPMrL,0.0,0.0,0.0,1215278.736
2020-05-15 03:00:00,4136001,9kRcWv60rDACzjR,0.0,0.0,0.0,2247719.577
2020-05-15 03:00:00,4136001,Et9kgGMDl729KT4,0.0,0.0,0.0,1704.25
2020-05-15 03:00:00,4136001,IQ2d7wF4YD8zU1Q,0.0,0.0,0.0,19941.526
2020-05-15 03:00:00,4136001,LYwnQax7tkwH5Cb,0.0,0.0,0.0,1794958.634
2020-05-15 03:00:00,4136001,LlT2YUhhzqhg5Sw,0.0,0.0,0.0,282592.81
2020-05-15 03:00:00,4136001,Mx2yZCDsyf6DPfv,0.0,0.0,0.0,2453.646
2020-05-15 03:00:00,4136001,NgDl19wMapZy17u,0.0,0.0,0.0,111512.591
2020-05-15 03:00:00,4136001,PeE6FRyGXUgsRhN,0.0,0.0,0.0,1348350.801
2020-05-15 03:00:00,4136001,Qf4GUc1pJu5T6c6,0.0,0.0,0.0,838421.377
2020-05-15 03:00:00,4136001,Quc1TzYxW2pYoWX,0.0,0.0,5.495,329509.085
2020-05-15 03:00:00,4136001,V94E5Ben1TlhnDV,0.0,0.0,0.0,1412083.119
2020-05-15 03:00:00,4136001,WcxssY2VbP4hApt,0.0,0.0,0.0,181695.261
